timestap,high,low,open,close,volume,quoteVolume,weightedAverage,DateTime
1508904000,299.97,292.74,296.2670934,297.9700039,586645.8977,1982.531318,295.907506,2017-10-25 4:00
1508918400,299.5,291.0113,297.9700043,293.2964302,440232.4101,1496.402929,294.1937639,2017-10-25 8:00
1508932800,295.9999999,291.0910621,293.2964302,292.000001,502254.0184,1711.377541,293.4793792,2017-10-25 12:00
1508947200,299.502,291.3,292.1,299.502,435854.944,1474.362317,295.6226832,2017-10-25 16:00
1508961600,299.2950674,293,299.2950674,296.9599998,306371.2041,1033.562491,296.4225258,2017-10-25 20:00
1508976000,298.0759981,294.00007,295.6777454,298.053,198300.631,669.0139283,296.4073282,2017-10-26 0:00
1508990400,298.0530001,294.3892301,298.053,294.9,328863.9099,1110.040655,296.2629416,2017-10-26 4:00
1509004800,299.76247,295,295.76247,298.4,356648.8434,1200.425571,297.1020044,2017-10-26 8:00
1509019200,299,294.6,298.4,296.4110001,937491.4219,3160.237485,296.6522062,2017-10-26 12:00
1509033600,296.99993,293.1,296.4110001,294.4181162,678910.5748,2301.704371,294.9599364,2017-10-26 16:00
1509048000,296.6172401,293.1797401,294.4181162,295.0001,209947.9167,711.9247969,294.9018178,2017-10-26 20:00
1509062400,299.0309423,294.5,295.0001,297.17087,370361.3022,1246.834013,297.0413851,2017-10-27 0:00
1509076800,298.39993,295.7934704,297.17087,296.9999996,343501.8734,1156.06854,297.1293322,2017-10-27 4:00
1509091200,297.5,295.1629,296.9999995,295.8007,407240.183,1374.720197,296.2349602,2017-10-27 8:00
1509105600,297.5,291.631005,296.0853574,293.9999979,618393.4223,2101.086174,294.3208279,2017-10-27 12:00
1509120000,296.8065819,293.5,293.5100014,295.4,284785.2626,965.1368202,295.0724256,2017-10-27 16:00
1509134400,295.99,294.2,294.99951,295.2,156491.5332,530.4894584,294.9946143,2017-10-27 20:00
1509148800,296.7986,292.5985972,295.99,292.63,239113.239,810.3459421,295.0755061,2017-10-28 0:00
1509163200,294.4891372,292.5279545,292.63,293.5,235331.6861,802.0943696,293.3965066,2017-10-28 4:00
1509177600,293.7565119,291.03,293.6,291.4998597,481060.6558,1644.126603,292.5934382,2017-10-28 8:00
1509192000,296.9668266,290,291.4998598,293.0000004,646858.0564,2199.151291,294.1398616,2017-10-28 12:00
1509206400,295.49,292,293.3207518,293.8000002,292773.9284,996.4939215,293.8040284,2017-10-28 16:00
1509220800,294.4284372,291.7979,293.8,292.9200001,299805.0261,1023.370992,292.9583,2017-10-28 20:00
1509235200,294.45,292.0999817,293,294.4499,380220.6346,1296.600901,293.2441542,2017-10-29 0:00
1509249600,298.2263467,293.530426,293.5987929,295.7748034,483189.5916,1632.202506,296.0353203,2017-10-29 4:00
1509264000,309,295,296.4454981,307,1930376.865,6406.778734,301.3022527,2017-10-29 8:00
1509278400,310.7,303.35,306.5013779,308.6,2517067.549,8180.721543,307.6828292,2017-10-29 12:00
1509292800,325.6789009,302.360262,308.6,306,3332817.657,10705.30094,311.3240512,2017-10-29 16:00
1509307200,308.4074673,302.3905178,306.0000002,304,1026938.634,3363.48312,305.3199904,2017-10-29 20:00
1509321600,309.6995809,303.1000006,304.5205531,307.3215303,652392.2049,2132.592804,305.9150362,2017-10-30 0:00
1509336000,310.3,306.6025838,307.9986985,310.299999,531429.7656,1718.908626,309.1669665,2017-10-30 4:00
1509350400,311.6406553,307.554786,310.0999995,308.32,810548.2664,2614.563764,310.0128127,2017-10-30 8:00
1509364800,309.6099976,304,309.6099976,306.9999993,945138.9566,3085.855523,306.2810134,2017-10-30 12:00
1509379200,307.3599998,304,306.9999991,304.7854653,306153.3114,1002.676403,305.3361089,2017-10-30 16:00
1509393600,307.200003,304.7568293,304.7854653,306.8,180924.0916,591.6795972,305.7805144,2017-10-30 20:00
1509408000,309,306.1240723,306.8,308.2,318657.5886,1034.591105,308.0034102,2017-10-31 0:00
1509422400,310.6,306.8793507,308.5,306.8793507,571181.4077,1848.024972,309.0766717,2017-10-31 4:00
1509436800,308.5999893,306.5000107,306.8793507,308.5699999,417261.2284,1356.502517,307.6007771,2017-10-31 8:00
1509451200,309.2,304.8,308.4277267,306.5010018,1066254.461,3476.637744,306.6912745,2017-10-31 12:00
1509465600,308,305.4857074,306.5010017,306.4999832,358386.3384,1169.815707,306.3613663,2017-10-31 16:00
1509480000,307,303.5,306.0000005,304.5,573577.3482,1878.786862,305.2913345,2017-10-31 20:00
1509494400,304.5,302.5,304.4999999,302.5,425824.4269,1404.002642,303.2931807,2017-11-01 0:00
1509508800,305.350944,300.9899998,302.5000001,301.6,1041470.291,3439.00974,302.8401692,2017-11-01 4:00
1509523200,303.8843209,294.411,301.6000001,295.2791199,1690993.694,5658.089091,298.8630379,2017-11-01 8:00
1509537600,302,293.99502,295.2799998,297.7999999,1246137.362,4179.790394,298.133936,2017-11-01 12:00
1509552000,298.2365664,295,297.700001,296.6379304,706233.345,2384.350113,296.1953201,2017-11-01 16:00
1509566400,297.9665681,288.043699,296.6379315,288.7849673,2226403.865,7640.016463,291.4134905,2017-11-01 20:00
1509580800,291.652513,273.683,288.7849673,285.3893404,4614416.187,16282.04729,283.4051582,2017-11-02 0:00
1509595200,286.4497392,275.9999998,284.0500075,281.7012719,1638250.798,5792.974454,282.7995895,2017-11-02 4:00
1509609600,289,272,281.7012719,285.8999999,3953038.194,14114.98327,280.0597152,2017-11-02 8:00
1509624000,288.9999995,278,285.9,285,2171076.265,7647.752788,283.8842108,2017-11-02 12:00
1509638400,288.0030591,282,285.8850917,288.0030591,965833.0938,3398.948591,284.1564289,2017-11-02 16:00
1509652800,289.6600034,281,288.0763866,284.9999999,1204634.427,4221.193537,285.3776821,2017-11-02 20:00
1509667200,289.301,282.1800739,285,286,1647233.043,5743.378215,286.8056014,2017-11-03 0:00
1509681600,292.4885333,286,286.000001,291,1387829.2,4804.533981,288.8582337,2017-11-03 4:00
1509696000,297,289,291,296.8999999,1832815.332,6259.256364,292.816786,2017-11-03 8:00
1509710400,301,293.9980006,296.876578,297.8,1871281.083,6288.172725,297.5874177,2017-11-03 12:00
1509724800,299.973,295.5,297.8,299.9729996,980713.7732,3296.115747,297.5362058,2017-11-03 16:00
1509739200,305,296,299.9729996,302.12,2445770.737,8094.976197,302.1343952,2017-11-03 20:00
1509753600,303,291.13824,302.2,294.4099999,2216673.882,7507.187637,295.2735417,2017-11-04 0:00
1509768000,299.5457182,293.0000041,294.4099998,297.399996,523233.9368,1762.713742,296.834321,2017-11-04 4:00
1509782400,302.8659999,297.0000001,297.399996,299.79,848407.9153,2831.174871,299.6663766,2017-11-04 8:00
1509796800,301.994,297.52,299.5000007,299.5000002,655035.6352,2185.419904,299.7298753,2017-11-04 12:00
1509811200,299.7999997,296.2000086,299.5000003,296.5500011,507198.5791,1702.806585,297.8603581,2017-11-04 16:00
1509825600,299.85,294.4110001,296.5500011,299.5,1259332.892,4255.642245,295.920761,2017-11-04 20:00
1509840000,299.85,297.9999789,299.5,299.0729997,322844.0179,1079.898973,298.9576118,2017-11-05 0:00
1509854400,300.3618059,297,298.5891026,299.0000011,861764.2682,2885.260859,298.6781127,2017-11-05 4:00
1509868800,299.6399993,296.75,299.0000011,297.0000007,485593.3003,1630.664206,297.7886548,2017-11-05 8:00
1509883200,298.4369942,294.98112,297.0000007,296.499995,1176297.536,3971.268515,296.2019644,2017-11-05 12:00
1509897600,297.7545125,295,295,295,471696.7631,1593.866401,295.9449818,2017-11-05 16:00
1509912000,297.5,294.254,295.9359972,295.3999991,657879.1985,2223.049826,295.9354266,2017-11-05 20:00
1509926400,296.1999999,292.0395626,295.35,293,693534.1196,2358.965829,293.9992225,2017-11-06 0:00
1509940800,295.2376097,292,293,293.4356745,603448.8395,2056.189755,293.4791588,2017-11-06 4:00
1509955200,300.9,293.4356745,293.5356757,300.5091684,1642579.581,5518.556744,297.6465872,2017-11-06 8:00
1509969600,304.34345,297.7131988,300.9,303.9899999,1501620.353,4971.969724,302.0171957,2017-11-06 12:00
1509984000,303.9999996,298.0265937,303.4371906,302.8949999,1726851.312,5753.834139,300.1218441,2017-11-06 16:00
1509998400,304.7143112,295.2,302.2178118,297.09,1250733.691,4189.205453,298.5610769,2017-11-06 20:00
1510012800,301.1729165,295,297.09,298.0999995,740339.6576,2478.214624,298.7391207,2017-11-07 0:00
1510027200,299.3037583,295.611,298.0999995,298.3999727,592791.229,1992.109484,297.5696035,2017-11-07 4:00
1510041600,302.952342,298.2829278,298.9999987,302.951,641065.7953,2134.162029,300.3829075,2017-11-07 8:00
1510056000,302.951,285.6729998,302.81,290.2,5041658.613,17273.5206,291.8720932,2017-11-07 12:00
1510070400,293.0003646,286.1708618,290.283579,289.9,2064135.059,7130.653051,289.4734948,2017-11-07 16:00
1510084800,294.4250667,288.1000955,289.9669055,291.1,1070142.2,3674.962837,291.1981011,2017-11-07 20:00
1510099200,295.2874667,289.3873382,290.8632011,294.0100002,1344328.15,4583.26752,293.3121717,2017-11-08 0:00
1510113600,297.6722941,293.8,294.8998981,296,726597.9857,2455.767763,295.8740629,2017-11-08 4:00
1510128000,299,295,296,297.695,733871.6824,2466.286841,297.5613665,2017-11-08 8:00
1510142400,300,296.1,297.695,298.5100072,1699808.214,5695.569383,298.4439481,2017-11-08 12:00
1510156800,314.872,296.2,299.0999988,314,7554823.708,24727.37816,305.5246561,2017-11-08 16:00
1510171200,319.9,304.6900234,314,306.0000123,4375744.059,14071.01381,310.975749,2017-11-08 20:00
1510185600,313.5,304.2,306.3847288,307.6,2384952.069,7690.47194,310.1177779,2017-11-09 0:00
1510200000,314.51,306.792078,307.6000001,314.33,1952458.745,6249.72778,312.4070062,2017-11-09 4:00
1510214400,317.5,310,314.33,314.5000001,2448992.126,7815.672978,313.3437303,2017-11-09 8:00
1510228800,328.7570421,313.7105875,315.34,328,4749248.384,14764.21898,321.672849,2017-11-09 12:00
1510243200,328.5,322,328,324.009222,1619637.409,4985.852393,324.8466424,2017-11-09 16:00
1510257600,325.39999,312.01,324.009222,314.4999997,2547653.877,7999.197286,318.4886915,2017-11-09 20:00
1510272000,319.7729361,313,314.4999997,319.44,2071092.727,6538.798969,316.7390123,2017-11-10 0:00
1510286400,319.44,314,319.44,314.31,1865538.229,5882.953909,317.1091016,2017-11-10 4:00
1510300800,323.5219022,310.6299999,314.31,313.4730877,2908256.673,9155.469484,317.6523801,2017-11-10 8:00
1510315200,314.9999999,301.12,312.01,302.999,4611018.563,15078.44041,305.8020881,2017-11-10 12:00
1510329600,303,287.8545875,302.9989982,296.9999999,7720112.627,26049.95092,296.3580488,2017-11-10 16:00
1510344000,303.8799997,290,296.9999998,297.6973232,3608438.816,12170.60253,296.4880997,2017-11-10 20:00
1510358400,302.82,295.0688479,297.6973232,299.5999996,1045091.102,3490.872484,299.3781948,2017-11-11 0:00
1510372800,302.5,295.001,299.5999996,300.5985912,1688946.968,5643.974716,299.2477913,2017-11-11 4:00
1510387200,305,294.010478,300.0006001,297.4770804,1677364.03,5586.890651,300.2321209,2017-11-11 8:00
1510401600,304.132526,293,297.4770805,300,4181568.929,13963.53017,299.463594,2017-11-11 12:00
1510416000,318.19,299.42,300,317.1000003,6451010.608,20810.95268,309.9815134,2017-11-11 16:00
1510430400,320,308.1009875,317.1000003,314.07,3342764.265,10613.75476,314.9464389,2017-11-11 20:00
1510444800,314.2327088,300.408158,313.063,305.0895423,4069285.368,13265.45572,306.7580529,2017-11-12 0:00
1510459200,319.5000001,292,305.0895424,306,5789201.304,19013.93108,304.4715625,2017-11-12 4:00
1510473600,310.3240718,296,306,301,6316845.736,20929.02903,301.8222072,2017-11-12 8:00
1510488000,307.98,293.9989996,301,307.9599995,5349939.3,17711.06792,302.0675729,2017-11-12 12:00
1510502400,317,304,307.95,312.9911616,6055361.767,19444.69393,311.4146096,2017-11-12 16:00
1510516800,314.5,301.3251241,312.9911616,303,3925159.576,12806.42545,306.4992328,2017-11-12 20:00
1510531200,318,302.8,305.3518197,311.0000006,5238786.546,16767.29645,312.4407421,2017-11-13 0:00
1510545600,315,305.856,311.716,311.5000001,2988229.979,9657.408328,309.4235925,2017-11-13 4:00
1510560000,315,308.4161157,312,313.8999993,2106234.319,6738.011103,312.5899152,2017-11-13 8:00
1510574400,314.7000029,308.0999995,312,311.0000003,2720884.231,8730.869769,311.6395391,2017-11-13 12:00
1510588800,314,305,311.0000003,311.6043965,2014753.406,6509.502944,309.5095621,2017-11-13 16:00
1510603200,314,308,310.687198,313.9899999,1453336.749,4666.411343,311.4463433,2017-11-13 20:00
1510617600,321,312.5163557,313.9899999,318.0162549,3322683.114,10487.86481,316.8121609,2017-11-14 0:00
1510632000,327.5499998,315.01,318.01,326.8,3693677.803,11492.75227,321.3919273,2017-11-14 4:00
1510646400,337,318.8009838,326.4999999,319.9999999,8500679.92,25884.46578,328.4085517,2017-11-14 8:00
1510660800,329.2945066,316.0000001,319.9999999,326.4222454,4688638.989,14497.04661,323.420288,2017-11-14 12:00
1510675200,329.135,323.608543,327.3996922,328.5675001,1709529.85,5232.855218,326.6916012,2017-11-14 16:00
1510689600,336.5,328.2844634,329.133,333.7599993,3203536.167,9650.150946,331.9674671,2017-11-14 20:00
1510704000,336.4,328,333.7599993,332.4723999,2205101.089,6644.245699,331.8813284,2017-11-15 0:00
1510718400,338.7746993,331.7415595,332.4769999,335.2255168,2587266.352,7712.071226,335.4826838,2017-11-15 4:00
1510732800,336.1055,331.02011,335.2255168,332.6981143,1263915.679,3782.578205,334.1413213,2017-11-15 8:00
1510747200,334.48,324.678,332.3300001,327.0759994,3099709.638,9420.700245,329.0317659,2017-11-15 12:00
1510761600,331.3612905,325,325.0000036,327.0000002,1410097.634,4289.284402,328.7489245,2017-11-15 16:00
1510776000,331.0000008,325.9656854,327.0000002,330.9242714,1002886.92,3057.68328,327.9891435,2017-11-15 20:00
1510790400,330.9242714,326.4018266,330.9242714,329,1006106.848,3061.912264,328.5877457,2017-11-16 0:00
1510804800,329.4453414,324.227,329,324.76,1202520.962,3674.763169,327.2376766,2017-11-16 4:00
1510819200,325.787,321.1,324.7599997,325.1699997,1753004.347,5423.183731,323.2426623,2017-11-16 8:00
1510833600,330.9761634,323.51,325.1699997,330.1203286,3049527.321,9300.434767,327.890835,2017-11-16 12:00
1510848000,335,325.264794,330.1203286,330.2080872,2809309.946,8495.847985,330.6685749,2017-11-16 16:00
1510862400,331.411003,326,330.2080872,330.4000004,1950728.799,5929.949019,328.9621534,2017-11-16 20:00
1510876800,333,327.15,331,331.9,1858418.232,5628.722673,330.1669562,2017-11-17 0:00
1510891200,332.820004,324.889933,332.2399997,328.5,1629474.228,4963.58448,328.2857852,2017-11-17 4:00
1510905600,331.2706667,325.1,328.49,329.1741121,1770381.93,5399.715192,327.8657979,2017-11-17 8:00
1510920000,334.6969697,328.075403,329.1741121,332.9999996,1499458.421,4521.455684,331.6317853,2017-11-17 12:00
1510934400,333.05,329.8108593,332.99,331.0532481,898649.058,2710.230273,331.5766438,2017-11-17 16:00
1510948800,333.3,330,331.0532482,331.51,886549.3488,2672.698666,331.7056876,2017-11-17 20:00
1510963200,331.6236638,325.48,330.5200001,329.91,2006451.806,6121.100872,327.7926386,2017-11-18 0:00
1510977600,331.338887,325.9829234,329.15,330.5051,803172.3765,2442.288139,328.8606138,2017-11-18 4:00
1510992000,332.79,328.581,330.1200013,332.79,1205029.159,3643.825594,330.7044006,2017-11-18 8:00
1511006400,335,330.52,332.79,335,1816199.346,5445.750697,333.5076185,2017-11-18 12:00
1511020800,339,333.3664817,334.5365434,336.24,2314963.983,6904.316079,335.2922949,2017-11-18 16:00
1511035200,349.598295,334.852742,336.1176198,346.698,4256616.57,12365.61689,344.2300218,2017-11-18 20:00
1511049600,348.6481379,343.29,346.78,347,1697208.365,4904.73351,346.0347767,2017-11-19 0:00
1511064000,373.6637506,347,347,362.5,7867294.8,21858.1933,359.9242944,2017-11-19 4:00
1511078400,366,356.5,361.2,358.9699999,3618930.662,10021.02901,361.1336379,2017-11-19 8:00
1511092800,362.0420266,350.62,358.96,357.5820599,4043195.723,11307.78783,357.558506,2017-11-19 12:00
1511107200,363.3651,349.6,357.9475997,350.5,3541644.535,9974.37444,355.0743514,2017-11-19 16:00
1511121600,360,348,350.8000002,355.49,2205250.411,6219.214661,354.5866369,2017-11-19 20:00
1511136000,362.53,354,355.4899999,362.5,1772855.399,4946.058156,358.4380416,2017-11-20 0:00
1511150400,363,353.7237459,362.5299998,357.0000001,1710959.776,4782.32863,357.7670855,2017-11-20 4:00
1511164800,360.50014,356.2000001,357.28,360,890303.6278,2481.618438,358.7592735,2017-11-20 8:00
1511179200,364.1343991,355.9907327,360,363.4899998,2093185.255,5804.958608,360.5857331,2017-11-20 12:00
1511193600,367.123547,362.2600003,363.4899987,366.2700002,2202587.626,6028.888715,365.3389091,2017-11-20 16:00
1511208000,373.6,365.79,366.2700004,367.4100004,2214150.004,5983.730716,370.02835,2017-11-20 20:00
1511222400,373.6,352,368.42,354.8279309,4677724.019,12891.62622,362.8498017,2017-11-21 0:00
1511236800,363,350.704882,353.5,362.681,4506867.02,12630.5321,356.8232111,2017-11-21 4:00
1511251200,370,360.29,363,369.4630499,1902985.244,5216.412052,364.8073091,2017-11-21 8:00
1511265600,372.3,365.7898908,369.1100001,370.99,1971649.499,5331.12714,369.8372685,2017-11-21 12:00
1511280000,371,362,371,363.5,2086770.509,5682.602472,367.2209202,2017-11-21 16:00
1511294400,367.7911172,358.5574045,363.5,360.3999994,1676222.508,4622.961572,362.5862949,2017-11-21 20:00
1511308800,364.3859219,359.33,360.3999994,363.8,760153.1151,2101.97403,361.6377293,2017-11-22 0:00
1511323200,368,363.1999968,363.7999997,367.7,1270669.709,3473.868627,365.7794365,2017-11-22 4:00
1511337600,368.888888,365.4976,367.0002,367.1879996,1431135.798,3895.996387,367.3349911,2017-11-22 8:00
1511352000,367.9,360,366.99,364.8524822,2543773.83,6990.211303,363.905141,2017-11-22 12:00
1511366400,370,363.8076277,364.8525494,367.9999994,1841948.764,5021.94226,366.7801556,2017-11-22 16:00
1511380800,382.9999999,366.36,367.5,379.99,4944230.274,13153.77444,375.8792046,2017-11-22 20:00
1511395200,384.7,374.636968,379.99,378.1615565,4776091.541,12561.24044,380.2245141,2017-11-23 0:00
1511409600,383.4155308,376.7326836,378.1615564,378.989342,2122349.721,5576.951623,380.5573124,2017-11-23 4:00
1511424000,402,375.6773468,378.6586158,398.4999999,11732210.55,29840.21919,393.1677068,2017-11-23 8:00
1511438400,418,391.2100001,398.4999999,411.2177669,8992108.085,22095.54463,406.9647631,2017-11-23 12:00
1511452800,423.5,407,411.27,419.1199995,10957147.01,26244.15858,417.5080322,2017-11-23 16:00
1511467200,425.5211099,401.5526304,419.1199993,407.0000001,6156138.903,14786.94118,416.3226747,2017-11-23 20:00
1511481600,414.5510387,397.0417751,406.3653971,409,5319193.303,13091.01322,406.3240341,2017-11-24 0:00
1511496000,414.55104,404.9501934,409.0000002,407.561342,2453019.471,5995.5358,409.140993,2017-11-24 4:00
1511510400,419.97,399.500001,408,417.72,4223217.763,10321.68848,409.1595838,2017-11-24 8:00
1511524800,459,416.0000007,417.72,455.8899999,13712325.82,31198.10686,439.5242917,2017-11-24 12:00
1511539200,466.7399788,446.3158852,455.0000001,457.1342958,7330069.516,16111.38832,454.9620039,2017-11-24 16:00
1511553600,478.6596736,443.88,457.3713634,470.8999989,6409927.679,13757.81915,465.9116106,2017-11-24 20:00
1511568000,482.532,455.451279,470.8999989,457.8854,8477182.316,18012.85567,470.6184555,2017-11-25 0:00
1511582400,474,457.8854,458,465.0000103,2323187.256,4978.49965,466.6440533,2017-11-25 4:00
1511596800,469,456.168,465.6004962,468.47,3372356.062,7293.602911,462.3717665,2017-11-25 8:00
1511611200,475.0000005,461.7,466.100004,473,3092188.331,6581.27505,469.846391,2017-11-25 12:00
1511625600,475.6307056,462.3899999,472.6,465.1000101,2452148.107,5240.21992,467.9475565,2017-11-25 16:00
1511640000,470,460.5555586,465.12,461.8,2301629.459,4948.132207,465.1511647,2017-11-25 20:00
1511654400,462.19,449.7351297,460.5555586,453.0400001,4635055.069,10173.86114,455.5846601,2017-11-26 0:00
1511668800,457.728,445,456.6299993,454.3200006,3236541.602,7174.939776,451.0897238,2017-11-26 4:00
1511683200,462.9625,451.8207646,454.3200008,459.8,1746991.951,3819.527827,457.3842711,2017-11-26 8:00
1511697600,462.2487941,453.8093022,459.8,454,1624384.585,3548.602489,457.7533241,2017-11-26 12:00
1511712000,454.981124,445.3818397,454,450.8799999,4061068.11,9024.320801,450.0137129,2017-11-26 16:00
1511726400,469,447.1,450.8799999,469,3516219.206,7661.389679,458.9531865,2017-11-26 20:00
1511740800,472.2,461.9704319,468.616497,466.0100009,3777180.102,8052.817063,469.0507772,2017-11-27 0:00
1511755200,488,465.1,466.0100009,486.52,4055897.781,8438.357654,480.6501392,2017-11-27 4:00
1511769600,488,452.0790032,486.5200001,473.9849317,5697741.918,12175.00811,467.9867043,2017-11-27 8:00
1511784000,482.2193754,467.5,474.5999997,475.5000001,3383144.276,7108.140759,475.9534724,2017-11-27 12:00
1511798400,477,461.21769,476.2519997,468.071,3447306.474,7350.474156,468.9910339,2017-11-27 16:00
1511812800,477.1265692,466.7119008,467.1400028,472.6,1428179.914,3016.889938,473.3947685,2017-11-27 20:00
1511827200,478.0712267,468.7500001,472.9999996,474.0000008,3142568.353,6644.274107,472.9739174,2017-11-28 0:00
1511841600,480,471.5375773,474.0000007,473.2494788,4667185.448,9817.311299,475.403632,2017-11-28 4:00
1511856000,475.699999,464,473.699999,467.9999974,3585687.109,7620.316167,470.5430891,2017-11-28 8:00
1511870400,469.9,456.5,467,466.0000016,3867773.251,8352.206068,463.0840306,2017-11-28 12:00
1511884800,467.96,461.3,467,465.5899994,1501617.937,3229.297989,464.9982572,2017-11-28 16:00
1511899200,471.7999983,463.1154975,465.0200001,465.3083405,2181987.926,4674.972841,466.7380968,2017-11-28 20:00
1511913600,480.49,463.1249009,464.4700101,472.0000002,6041923.405,12799.36734,472.0485979,2017-11-29 0:00
1511928000,475.6019998,450.1698871,472.0000002,467.532,6891206.185,14854.93845,463.9000161,2017-11-29 4:00
1511942400,476,465.6637422,467.532,476,3449721.27,7311.172198,471.8424319,2017-11-29 8:00
1511956800,513,468.9834093,475.996817,485,19063321.7,38633.71153,493.4374914,2017-11-29 12:00
1511971200,490,389,485,432.89899,16063039.17,35946.85724,446.8551746,2017-11-29 16:00
1511985600,461,394.3395784,432.1,422,13854687.55,32203.05968,430.2289189,2017-11-29 20:00
1512000000,451,420,420,450.9999993,6176603.083,14074.94606,438.8367143,2017-11-30 0:00
1512014400,455.8334241,419,450.9999993,434.9999985,3913046.282,8989.518127,435.2898817,2017-11-30 4:00
1512028800,448,416.65,433.4326459,422,4023615.982,9337.213798,430.9225502,2017-11-30 8:00
1512043200,426,388.9999993,422,399,9861870.72,24696.05887,399.329738,2017-11-30 12:00
1512057600,432,398,399,429.9999999,4797788.63,11515.77422,416.6275355,2017-11-30 16:00
1512072000,442.22,416.200252,428.3475001,433,3050008.151,7088.034749,430.3037808,2017-11-30 20:00
1512086400,437.0119438,420,433,425.0000008,2805982.89,6545.682341,428.6769115,2017-12-01 0:00
1512100800,434.3729959,414.4585536,428.6999994,420.5888883,1660595.768,3921.839651,423.4226576,2017-12-01 4:00
1512115200,435.9,419.0037513,420.5888881,433,1688320.362,3932.375302,429.3385633,2017-12-01 8:00
1512129600,457.8403098,432.03,434,447.5,6113492.582,13663.45339,447.4339252,2017-12-01 12:00
1512144000,457.0117,445,447.9290065,455.9,1981181.493,4407.236706,449.5291778,2017-12-01 16:00
1512158400,464.791,443.5,455.9,453.3037543,3354748.481,7341.624072,456.9490958,2017-12-01 20:00
1512172800,468.3486,450.1181492,453.4758603,460,4591984.688,9924.002166,462.7150025,2017-12-02 0:00
1512187200,465.5809569,450.0999217,460,464,2413087.548,5283.855321,456.6906929,2017-12-02 4:00
1512201600,472.0564758,455.2,464,460.7371,3461777.598,7435.778222,465.556865,2017-12-02 8:00
1512216000,464.7191013,446.0213335,460.7371,450.9625464,2594636.491,5702.79601,454.9762057,2017-12-02 12:00
1512230400,461.72815,449.105,449.105,457.5,1778124.623,3906.479703,455.1731374,2017-12-02 16:00
1512244800,460.9990003,455.572207,457.5,456.7999982,1206457.861,2635.720202,457.7336622,2017-12-02 20:00
1512259200,460.786146,451.9696913,456,455.6822722,1625543.968,3569.198015,455.4367568,2017-12-03 0:00
1512273600,466.5355694,453.3837104,453.3837104,466.2503615,2527536.079,5482.066525,461.0553461,2017-12-03 4:00
1512288000,480,463,466.2503615,478.6,3350264.874,7136.031579,469.4857129,2017-12-03 8:00
1512302400,482.9,472.88136,477.5,477.4768973,2625721.107,5499.257378,477.4683064,2017-12-03 12:00
1512316800,479.1993763,470,477,478.7999994,1857168.544,3893.616996,476.9777166,2017-12-03 16:00
1512331200,481,439.963,478.7999994,459.999999,8015017.904,17499.43195,458.0158902,2017-12-03 20:00
1512345600,464.9537,455.53,460,460.7898575,2402170.133,5216.559663,460.4893432,2017-12-04 0:00
1512360000,470,460,460.8676169,470,1304542.339,2809.022181,464.4115477,2017-12-04 4:00
1512374400,470.94976,453.5808119,470,453.8000001,1551286.797,3357.098092,462.0915906,2017-12-04 8:00
1512388800,463.9676881,442.7,453.8000001,459.8002563,2840612.531,6262.310395,453.6045567,2017-12-04 12:00
1512403200,460,447.4004608,459.0002563,454.00003,1346992.797,2975.241324,452.7339636,2017-12-04 16:00
1512417600,465,454.0000001,454.0000301,464.0000121,1785899.083,3875.757386,460.7871198,2017-12-04 20:00
1512432000,467,459,465,462.2,1933346.319,4172.017099,463.4080525,2017-12-05 0:00
1512446400,465.55,457.5,462.2,465.55,3300168.414,7169.62853,460.2983823,2017-12-05 4:00
1512460800,467.3303909,456,464.5354644,459.1181626,2279693.312,4923.664431,463.0074499,2017-12-05 8:00
1512475200,460.9999999,453.939998,460.9999999,457.9998992,5338551.809,11709.87612,455.9016469,2017-12-05 12:00
1512489600,461.2338655,450,457.4,454.9091872,1832366.383,4026.680289,455.056337,2017-12-05 16:00
1512504000,462.5,452.5,454.9091872,452.5000001,1290828.587,2819.18362,457.8731865,2017-12-05 20:00
1512518400,456,433.86,452.5000001,446.5446965,6042621.748,13567.28367,445.3818386,2017-12-06 0:00
1512532800,448.0349899,437,446.6132953,444.5488597,3602330.001,8121.911992,443.5322625,2017-12-06 4:00
1512547200,448.0349902,410.070203,444.45,438.7745572,5231858.804,12027.57693,434.9885962,2017-12-06 8:00
1512561600,443.7000006,416.6726902,438.5,418.6,4030004.147,9287.784718,433.9036993,2017-12-06 12:00
1512576000,433,419,419,423.9999999,3995459.362,9333.87295,428.0601829,2017-12-06 16:00
1512590400,424.0165253,400.1,423.9999999,417.3743356,10938001.72,26510.45573,412.5919914,2017-12-06 20:00
1512604800,426.3900012,401.9224999,417.3743355,421.0992691,5640126.545,13624.16781,413.979527,2017-12-07 0:00
1512619200,427.0802858,412.9999999,423.7925784,417.3743374,2606511.004,6200.690942,420.3581549,2017-12-07 4:00
1512633600,420.2997767,390,417.3743374,402.5957364,7423681.343,18550.52387,400.1871534,2017-12-07 8:00
1512648000,416.5408392,395.4445175,400.0000004,398.6191682,4165078.636,10255.3048,406.1389413,2017-12-07 12:00
1512662400,416,390.0879877,400.9949999,414.0022206,6013971.849,15012.35472,400.6015021,2017-12-07 16:00
1512676800,423.846,405.6853897,411.4212583,413,3142177.106,7571.941223,414.9764259,2017-12-07 20:00
1512691200,420.725042,400.0978736,412.5000008,414.9947003,5131740.477,12558.23149,408.6356013,2017-12-08 0:00
1512705600,417.3192691,398,414.9947003,408.3399999,4543512.36,11152.26607,407.4070986,2017-12-08 4:00
